"name","prices","designer"
"Prada Mini Double-Handle Trapezoid Bag Black",228,"prada"
"Prada Saffiano Small Double-Zip Executive Tote Bag Medium Blue",265,"prada"
"Prada Medium Saffiano Vernice Pomenade Bag Gray",250,"prada"
"Prada Saffiano Small Double-Handle Tote Bag Red",250,"prada"
"Prada Saffiano Gardener's Tote Bag Violet",235,"prada"
"Prada Saffiano Small Gardener's Tote Bag Blue",245,"prada"
"Prada Saffiano Double-Zip Mini Crossbody Red",225,"prada"
"Prada Saffiano Double-Zip Mini Crossbody Blue",225,"prada"
"Prada Saffiano Double-Zip Mini Crossbody Viole",225,"prada"
"Prada Saffiano Double-Zip Mini Crossbody Black",225,"prada"
"Prada Medium Saffiano Vernice Promenade Bag Dark Blue",250,"prada"
"Prada Glace Calf Twin Pocket Tote Bag Dark Camel",280,"prada"
"Prada City Calf Large Twin-Pocket Tote Bag Red",280,"prada"
"Prada Glace Calf Twin Pocket Tote Bag Cobalt",280,"prada"
"Prada Glace Calf Twin-Pocket Tote Bag Black",269,"prada"
"Prada Saffiano Galleria Tote with Pocket Brown/White",275,"prada"
"Prada Saffiano Double-Zip Mini Crossbody Pink",225,"prada"
"Prada Saffiano Double-Zip Executive Tote Gray",269,"prada"
"Prada Saffiano Double-Zip Executive Tote Blue",265,"prada"
"Prada Saffiano Double-Zip Executive Tote Bag Teal",265,"prada"
"Prada Saffiano Double-Zip Executive Tote Bag Cobal",269,"prada"
"Prada Saffiano Double-Zip Executive Tote Bag Beige",265,"prada"
"Prada Saffiano Mini Promenade Bag Black",228,"prada"
"Prada Medium Saffiano Promenade Bag Gray",250,"prada"
"Prada Saffiano Mini Sound Bag Turquoise",205,"prada"
"Prada Saffiano Executive Tote Bag Gray",269,"prada"
"Prada Saffiano Gardener's Tote Bag Gray",249,"prada"
"Prada Saffiano Double-Zip Executive Tote Bag Gray",265,"prada"
"Prada Saffiano Gardener's Tote Bag Wine",235,"prada"
"Prada Saffiano Gardener's Tote Bag Camel",235,"prada"
"Prada Saffiano Double-Zip Executive Tote Bag Red",269,"prada"
"Prada Saffiano Small Double-Zip Executive Tote Bag Blue",269,"prada"
"Prada Saffiano Gardener's Tote Bag Blue",249,"prada"
"Prada Saffiano Gardener's Tote Bag Black",249,"prada"
"Prada Saffiano Executive Tote Bag Wine",280,"prada"
"Prada Saffiano Executive Tote Bag Brown",269,"prada"
"Prada Mini Saffiano Lux Tote Bag Wine",225,"prada"
"Prada Saffiano Double-Zip Mini Crossbody (Orange) Papaya",225,"prada"
"Prada Saffiano Double-Zip Mini Crossbody Black",225,"prada"
"Prada Small Saffiano Promenade Bag Red",225,"prada"
"Prada Small Saffiano Promenade Bag Black",225,"prada"
"Prada Glace Calf Twin Pocket Tote Bag Black",280,"prada"
"Prada City Sport East-West Tote Bag Gray",229,"prada"
"Prada Saffiano Cuir Double Medium Tote Bag Camel",310,"prada"
"Prada Medium Leather Half-Flap Satchel Bag Gray",260,"prada"
"Prada Medium Leather Half-Flap Satchel Bag Black",260,"prada"
"Prada Leather Medium Half-Flap Shoulder Bag Red",260,"prada"
"Prada Suede Small Twin-Pocket Tote Bag Dark Red",228,"prada"
"Prada Suede Small Twin-Pocket Tote Bag Gray",228,"prada"
"Prada Saffiano Small Double-Handle Tote Bag Beige",235,"prada"
"Prada Saffiano Mini Double-Zip Tote Bag Wine",235,"prada"
"Prada Saffiano Lux Double-Zip Tote Bag Red",235,"prada"
"Prada Tessuto Nylon Fabric Shopping Shoulder Bag Blue 4257",199,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Pink",169,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Burgundy",169,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Brown",169,"prada"
"Prada Tessuto Nylon With Saffiano Leather Wristlet Bag Grey",139,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Peach",169,"prada"
"Prada Fluorescent Green Small Top Handle Bag 2245",239,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Beige",169,"prada"
"Prada Green Saffiano Leather Small Tote Bag",219,"prada"
"Prada Tessuto Nylon With Saffiano Leather Wristlet Bag Dark Blue",139,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Orange",169,"prada"
"Prada Fluorescent Blue Small Top Handle Bag 2245",239,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Red",169,"prada"
"Prada Tessuto Nylon With Saffiano Leather Wristlet Bag Dark Black",139,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Light Blue",169,"prada"
"Prada Black Saffiano Leather Small Tote Bag",219,"prada"
"Prada Fluorescent Golden Small Top Handle Bag 2245",239,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Yellow",169,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Hot Pink",169,"prada"
"Prada Tessuto Nylon With Saffiano Leather Wristlet Bag Cream",139,"prada"
"Prada Lemon Yellow Saffiano Leather Small Tote Bag",219,"prada"
"Prada Fluorescent Pink Small Top Handle Bag 2245",239,"prada"
"Prada Vela Nylon Top Handle Bag Light Blue",169,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Grey",169,"prada"
"Prada Tessuto Nylon With Saffiano Leather Wristlet Bag Burgundy",139,"prada"
"Prada Blue Saffiano Leather Small Tote Bag",219,"prada"
"Prada Peach/Sapphire Blue Glace Calfskin Leather Tote Bag",209,"prada"
"Prada Vela Nylon Top Handle Bag Burgundy",169,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Green",169,"prada"
"Prada Tessuto Nylon With Saffiano Leather Wristlet Bag Brown",139,"prada"
"Prada Pink/Black Glace Calfskin Leather Tote Bag",209,"prada"
"Prada Light Yellow/Peach Glace Calfskin Leather Tote Bag",209,"prada"
"Prada Vela Nylon Top Handle Bag Brown",169,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Dark Green",169,"prada"
"Prada Tessuto Nylon With Saffiano Leather Wristlet Bag Blue",139,"prada"
"Prada Lemon Yellow/Black Glace Calfskin Leather Tote Bag",209,"prada"
"Prada Orange/Apricot Saffiano Leather Small Tote Bag",239,"prada"
"Prada Vela Nylon Top Handle Bag Blue",169,"prada"
"Prada Tessuto Nylon With Leather Trim Tote Dark Blue",169,"prada"
"Prada Tessuto Nylon With Leather Trim Sling Bag Red",159,"prada"
"Prada Dark Pink/Pink Glace Calfskin Leather Tote Bag",209,"prada"
"Prada Black Saffiano Leather Small Tote Bag",239,"prada"
"Prada Vela Nylon Top Handle Bag Black",169,"prada"
"Prada Fluorescent Red Small Top Handle Bag 2245",239,"prada"
"Prada Blue Saffiano Leather Top Handle Bag",239,"prada"
"Prada Yellow/White Saffiano Leather Small Tote Bag",239,"prada"
"Prada Sapphire Blue Saffiano Leather Medium Top Handle Bag",229,"prada"
"Prada Fluorescent Peach Small Top Handle Bag 2245",239,"prada"
"Prada Black/White Saffiano Leather Small Tote Bag",239,"prada"
"Prada Black Saffiano Leather Medium Top Handle Bag",229,"prada"
"Prada Peach Saffiano Leather Medium Top Handle Bag",229,"prada"
"Prada Lemon Yellow Saffiano Leather Medium Top Handle Bag",229,"prada"
"Prada Fluorescent Blue Medium Top Handle Bag 2244",249,"prada"
"Prada Light Pink Saffiano Leather Medium Top Handle Bag",229,"prada"
"Prada Light Grey Iridescent Leather Meidum Tote Bag",219,"prada"
"Prada Fluorescent Green Medium Top Handle Bag 2244",249,"prada"
"Prada Light Puprle Saffiano Leather Top Handle Bag",239,"prada"
"Prada Light Blue/White Saffiano Calfskin Leather Top Handle Bag",209,"prada"
"Prada Pink/White Saffiano Calfskin Leather Top Handle Bag",209,"prada"
"Prada Fluorescent Pink Medium Top Handle Bag 2244",249,"prada"
"Prada Light Blue Saffiano Leather Medium Top Handle Bag",229,"prada"
"Prada Apricot/Blue Saffiano Calfskin Leather Top Handle Bag",209,"prada"
"Prada Sapphire Blue/Peach Saffiano Calfskin Leather Top Handle Bag",209,"prada"
"Prada Watermelon Red Rabbit Hair Top Handle Bag",239,"prada"
"Prada Fluorescent Red Medium Top Handle Bag 2244",249,"prada"
"Prada Light Green Saffiano Leather Medium Top Handle Bag",229,"prada"
"Prada Peach/White Saffiano Calfskin Leather Top Handle Bag",209,"prada"
"Prada Sapphire Blue/Blue Saffiano Calfskin Leather Top Handle Bag",209,"prada"
"Prada Sapphire Blue Saffiano Leather Top Handle Bag",239,"prada"
"Prada Fluorescent Golden Medium Top Handle Bag 2244",249,"prada"
"Prada Pink Saffiano Leather Medium Top Handle Bag",229,"prada"
"Prada Black/Peach Saffiano Calfskin Leather Top Handle Bag",209,"prada"
"Prada Black/White Saffiano Calfskin Leather Top Handle Bag",239,"prada"
"Prada Black Saffiano Leather Top Handle Bag",239,"prada"
"Prada Earth Yellow Iridescent Leather Meidum Tote Bag",219,"prada"
"Prada Blue Saffiano Leather Medium Top Handle Bag",229,"prada"
"Prada Sapphire Blue/Blue Saffiano Calfskin Leather Top Handle Bag",199,"prada"
"Prada Dark Pink Saffiano Leather Top Handle Bag",239,"prada"
"Prada Peach Saffiano Leather Top Handle Bag",239,"prada"
"Prada Black Iridescent Leather Meidum Tote Bag",219,"prada"
"Prada Peach Saffiano Leather Small Tote Bag",219,"prada"
"Prada Black/White Saffiano Calfskin Leather Top Handle Bag",199,"prada"
"Prada Calfskin Leather Top Handle Bag Coffee 80062",209,"prada"
"Prada Lemon Yellow Saffiano Leather Top Handle Bag",239,"prada"
"Prada Peach Iridescent Leather Meidum Tote Bag",219,"prada"
"Prada Sapphire Blue Iridescent Leather Meidum Tote Bag",219,"prada"
"Prada Light Blue/White Saffiano Calfskin Leather Top Handle Bag",199,"prada"
"Prada Calfskin Leather Top Handle Bag Orange 80067",209,"prada"
"Prada Pink Saffiano Leather Top Handle Bag",239,"prada"
"Prada Purple Iridescent Leather Meidum Tote Bag",219,"prada"
"Prada Fluorescent Peach Medium Top Handle Bag 2244",249,"prada"
"Prada Pink/White Saffiano Calfskin Leather Top Handle Bag",199,"prada"
"Prada Calfskin Leather Top Handle Bag Lime 80067",209,"prada"
"Prada Light Blue Saffiano Leather Top Handle Bag",239,"prada"
"Prada Wine Red Iridescent Leather Meidum Tote Bag",219,"prada"
"Prada Golden Saffiano Calfskin Leather Top Handle Bag",259,"prada"
"Prada Calfskin Leather Top Handle Bag Grey",259,"prada"
"Prada Light Green Saffiano Leather Top Handle Bag",239,"prada"
"Prada Light Pink/White Saffiano Calfskin Leather Top Handle Bag",199,"prada"
"Prada Original Grainy Leather Tote Bag Red 8093",239,"prada"
"2014 Prada White Leather Embroidered Tote Bag 0837",209,"prada"
"Prada Original Leather Double Zip Embroidered Bag White 2619E",349,"prada"
"Prada Golden Saffiano Leather Tote Bag",239,"prada"
"Prada Original Leather Double Zip Embroidered Bag Purple 2619E",349,"prada"
"2014 Prada Tote Bag Dark Blue Leather with Horse Hair PD201",279,"prada"
"Prada Pink Saffiano Leather Small Tote Bag",219,"prada"
"Prada Original Leather Double Zip Embroidered Bag Peach 2619E",349,"prada"
"Prada Silver Saffiano Calfskin Leather Tote Bag",249,"prada"
"Prada Original Leather Double Zip Embroidered Bag Pink 2619E",349,"prada"
"2014 Prada Tote Bag Red Leather with Horse Hair PD201",279,"prada"
"2014 Prada Blue Leather Embroidered Tote Bag 0837",209,"prada"
"Prada Golden Saffiano Calfskin Leather Tote Bag",249,"prada"
"Prada Apricot/Orange Saffiano Calfskin Leather Tote Bag",249,"prada"
"Prada Saffiano Leather Double Zip Medium Tote Bag Pink 2274",329,"prada"
"Prada White Canvas with Calfskin Leather Tote Bag Purple 6003",249,"prada"
"2014 Prada Lime Leather Embroidered Tote Bag 0837",209,"prada"
"Prada White/Black Saffiano Calfskin Leather Tote Bag",249,"prada"
"Prada Pink Saffiano Calfskin Leather Top Handle Bag",259,"prada"
"Prada White Canvas with Calfskin Leather Tote Bag Peach 6003",249,"prada"
"Prada Purple Patent Leather Small Tote Bag",199,"prada"
"2014 Prada Light Blue Leather Embroidered Tote Bag 0837",209,"prada"
"Prada Yellow/Apricot Saffiano Calfskin Leather Tote Bag",249,"prada"
"Prada Pink/White Saffiano Calfskin Leather Top Handle Bag",239,"prada"
"Prada Red Patent Leather Small Tote Bag",199,"prada"
"Prada Original Grainy Leather Tote Bag Blue 8093",239,"prada"
"Prada White Canvas with Calfskin Leather Tote Bag Black 6003",249,"prada"
"Prada Pink/Sapphire Blue Saffiano Calfskin Leather Tote Bag",249,"prada"
"Prada Beige Patent Leather Small Tote Bag",199,"prada"
"Prada Original Grainy Leather Tote Bag Pink 8093",239,"prada"
"Prada Blue/White Saffiano Calfskin Leather Top Handle Bag",239,"prada"
"Prada White Canvas with Calfskin Leather Tote Bag Orange 6003",249,"prada"
"Prada Apricot Saffiano Leather Medium Tote Bag",239,"prada"
"Prada Green Patent Leather Small Tote Bag",199,"prada"
"Prada Original Grainy Leather Tote Bag Black 8093",239,"prada"
"Prada Apricot/White Saffiano Calfskin Leather Top Handle Bag",239,"prada"
"Prada White Canvas with Calfskin Leather Tote Bag White 6003",249,"prada"
"Prada Peach Saffiano Leather Medium Tote Bag",239,"prada"
"2014 Prada Tote Bag Purple Leather with Horse Hair PD201",279,"prada"
"Prada Pink Saffiano Leather Medium Tote Bag",239,"prada"
"Prada Black/White Saffiano Calfskin Leather Top Handle Bag",239,"prada"
"Prada Black Saffiano Leather Medium Tote Bag",239,"prada"
"2014 Prada Tote Bag Black Leather with Horse Hair PD201",279,"prada"
"Prada Earth Yellow Saffiano Leather Medium Tote Bag",239,"prada"
"Prada Red/White Saffiano Calfskin Leather Top Handle Bag",239,"prada"
"Prada Pink Saffiano Leather Tote Bag",229,"prada"
"Prada Orange/Red Saffiano Calfskin Leather Tote Bag",249,"prada"
"Prada Orange/White Saffiano Calfskin Leather Top Handle Bag",239,"prada"
"Prada Light Blue Saffiano Leather Tote Bag",229,"prada"
"Prada Sapphire Blue/Red Glace Calfskin Leather Tote Bag",209,"prada"
"Prada Peach Saffiano Leather Tote Bag",229,"prada"
"Prada Lemon Yellow Saffiano Leather Tote Bag",229,"prada"
"Prada Black Saffiano Leather Tote Bag",229,"prada"
"Prada Black Patent Leather Large Tote Bag",219,"prada"
"Prada Green Saffiano Leather Tote Bag",229,"prada"
"Prada Red Patent Leather Medium Tote Bag",209,"prada"
"Prada Black Crocodile Veins Leather Medium Tote Bag",259,"prada"
"Prada Purple Blue Saffiano Calfskin Leather Tote Bag",249,"prada"
"Prada Beige Patent Leather Medium Tote Bag",209,"prada"
"Prada Hollow Sapphire Blue Saffiano Leather Tote Bag",239,"prada"
"Prada Dark Red Crocodile Veins Leather Tote Bag",269,"prada"
"Prada Blue/Sapphire Blue Saffiano Calfskin Leather Tote Bag",249,"prada"
"Prada Red Crocodile Veins Leather Top Handle Bag",259,"prada"
"Prada Wine Red Iridescent Leather Tote Bag",229,"prada"
"Prada Green Patent Leather Medium Tote Bag",209,"prada"
"Prada Pink/Blue Saffiano Calfskin Leather Tote Bag",249,"prada"
"Prada Black Crocodile Veins Leather Tote Bag",269,"prada"
"Prada Hollow Pink Saffiano Leather Tote Bag",239,"prada"
"Prada Purple Iridescent Leather Tote Bag",229,"prada"
"Prada Light Green Saffiano Calfskin Leather Tote Bag",249,"prada"
"Prada Orange Patent Leather Medium Tote Bag",209,"prada"
"Prada Light Grey Iridescent Leather Tote Bag",269,"prada"
"Prada Sapphire Blue Crocodile Veins Leather Tote Bag",269,"prada"
"Prada Hollow Earth Yellow Saffiano Leather Tote Bag",239,"prada"
"Prada Orange Patent Leather Small Tote Bag",199,"prada"
"Prada Peach Iridescent Leather Tote Bag",229,"prada"
"Prada Hollow Light Blue Saffiano Leather Tote Bag",239,"prada"
"Prada Black Crocodile Veins Leather with Grey Wolfhair Top Handle Bag",249,"prada"
"Prada Black Patent Leather Medium Tote Bag",209,"prada"
"Prada Green Patent Leather Large Tote Bag",219,"prada"
"Prada Black Iridescent Leather Tote Bag",229,"prada"
"Prada Hollow Peach Saffiano Leather Tote Bag",239,"prada"
"Prada Beige Patent Leather Large Tote Bag",219,"prada"
"Prada Purple Patent Leather Large Tote Bag",219,"prada"
"Prada Orange Patent Leather Large Tote Bag",219,"prada"
"Prada Orange Iridescent Leather Tote Bag",229,"prada"
"Prada Red Patent Leather Large Tote Bag",219,"prada"
"Prada Hollow Green Saffiano Leather Tote Bag",239,"prada"
"Prada Black Crocodile Veins Leather with Wolfhair Top Handle Bag",249,"prada"
"Prada Hollow Pink Saffiano Leather Tote Bag",239,"prada"
"Prada Black Patent Leather Small Tote Bag",199,"prada"
"Prada Hollow Yellow Saffiano Leather Tote Bag",239,"prada"
"Prada Silver Saffiano Leather Tote Bag",239,"prada"
"Prada Hollow Black Saffiano Leather Tote Bag",239,"prada"
"Prada Purple Patent Leather Medium Tote Bag",209,"prada"
"Prada Sapphire Blue Iridescent Leather Tote Bag",229,"prada"
"Prada Hollow Apricot Saffiano Large Leather Tote Bag",249,"prada"
"Prada Hollow Green Saffiano Large Leather Tote Bag",249,"prada"
"Prada Saffiano Leather Top Handle Bag Sapphire Blue 0838",199,"prada"
"Prada Hollow Orange Saffiano Leather Tote Bag",239,"prada"
"Prada Saffiano Leather Top Handle Bag Grass Green 0838",199,"prada"
"Prada Saffiano Leather Top Handle Bag Lemon Yellow 0838",199,"prada"
"Prada Saffiano Leather Top Handle Bag Light Blue 0838",199,"prada"
"Prada Saffiano Leather Tote Bag Black/White 21267",249,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Yellow 1801",249,"prada"
"Prada Saffiano Leather Tote Bag Khaki/Pink 21267",249,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Pink 1801",249,"prada"
"Prada Saffiano Leather Tote Bag Orange/White 21267",249,"prada"
"Prada Saffiano Leather Tote Bag Khaki/White 21267",249,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Peach 1801",249,"prada"
"Prada Saffiano Calfskin Leather Top Handle Bag Pink 8610",199,"prada"
"Prada Saffiano Leather Tote Bag Orange/Pink 21267",249,"prada"
"Prada Saffiano Leather Tote Bag Apricot/White 21267",249,"prada"
"Prada Saffiano Calfskin Leather Top Handle Bag Red 8610",199,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Light Blue 1801",249,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Orange 5023",239,"prada"
"Prada Saffiano Leather Tote Bag Red/White 21267",249,"prada"
"Prada Saffiano Leather Tote Bag Apricot/Pink 21267",249,"prada"
"Prada Calfskin Leahter Top Handle Bag Apricot 3046",209,"prada"
"Prada Saffiano Leather Medium Tote Bag Light Blue/White 5018",249,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Grey 1801",249,"prada"
"Prada Saffiano Leather Tote Bag Red/Pink 21267",249,"prada"
"Prada Calfskin Leahter Top Handle Bag Orange 3046",209,"prada"
"Prada Saffiano Leather Medium Tote Bag Peach/White 5018",249,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Purple 1801",249,"prada"
"Prada Saffiano Leather Tote Bag Pink 21267",249,"prada"
"Prada Saffiano Leather Tote Bag Sapphire Blue/Pink 21267",249,"prada"
"Prada Denim Fabric Tote Bag Blue 9651",199,"prada"
"Prada Ostrich Veins Leather Medium Tote Bag Blue 16625M",309,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Sapphire Blue 1801",249,"prada"
"Prada Saffiano Leather Tote Bag Pink/White 21267",249,"prada"
"Prada Saffiano Leather Tote Bag Sapphire Blue/White 21267",249,"prada"
"Prada Denim Fabric Tote Bag Black 9651",199,"prada"
"Prada Ostrich Veins Leather Medium Tote Bag Green 16625M",309,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Pink 1801",249,"prada"
"Prada Saffiano Leather Tote Bag Pink/Blue 21267",249,"prada"
"Prada Saffiano Calfskin Leather Top Handle Bag Blue 8610",199,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Earth Yellow 5023",239,"prada"
"Prada Ostrich Veins Leather Medium Tote Bag Apricot 16625M",309,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Earth Yellow 1801",249,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Black 1801",249,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Lemon Yellow 5023",239,"prada"
"Prada Ostrich Veins Leather Medium Tote Bag Sky Blue 16625M",309,"prada"
"Prada Saffiano Calfskin Leather Top Handle Bag Sapphire Blue 8610",199,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Light Grey 5023",239,"prada"
"Prada Ostrich Veins Leather Medium Tote Bag Lime 16625M",309,"prada"
"Prada Saffiano Calfskin Leather Top Handle Bag Black 8610",199,"prada"
"Prada Saffiano Calfskin Leather Tote Bag Brown 5023",239,"prada"
"Prada Ostrich Veins Leather Medium Tote Bag Lemon Yellow 16625M",309,"prada"
"Prada Ostrich Veins Leather Medium Tote Bag Grey 16625M",309,"prada"
